customer_id,age,gender,region,senior_citizen,partner,tenure_months,contract_type,payment_method,internet_service,monthly_charges,total_charges,avg_monthly_calls,data_usage_gb,support_tickets,streaming_tv,tech_support,online_backup,churn
CUST346088,75,Male,West,1,0,32,Two Year,Mailed Check,None,96.73,3103.07,44,8.25,2,0,1,1,0
CUST679611,36,Female,East,0,0,23,Two Year,Electronic Check,DSL,49.31,1088.08,51,1.73,0,0,0,1,0
CUST841775,54,Male,West,0,1,14,Month-to-Month,Electronic Check,None,32.8,364.87,57,2.65,1,1,1,0,0
CUST130966,56,Female,East,0,0,6,One Year,Bank Transfer,DSL,76.4,382.02,49,0.56,3,1,0,1,0
CUST280397,38,Male,South,0,0,27,Two Year,Bank Transfer,Fiber Optic,21.43,591.7,38,14.85,2,1,0,0,1
CUST442637,25,Female,East,0,0,53,One Year,Bank Transfer,None,80.03,4226.48,41,14.61,1,0,1,0,0
CUST359881,45,Male,West,0,1,27,One Year,Electronic Check,None,59.91,1638.58,53,11.07,1,0,1,1,0
CUST298696,22,Female,West,0,1,28,Two Year,Credit Card,Fiber Optic,67.04,1918.65,45,9.48,2,0,1,0,0
CUST438707,34,Female,South,0,1,21,One Year,Bank Transfer,None,120.0,2537.38,49,,2,1,1,0,0
CUST794416,54,Female,East,0,1,14,One Year,Electronic Check,DSL,487.35,6790.75,38,36.1,2,1,0,1,0
CUST702196,53,Male,North,0,1,18,Month-to-Month,Credit Card,Fiber Optic,31.54,588.32,39,19.34,6,0,0,0,0
CUST105295,71,Female,East,1,1,72,Month-to-Month,Mailed Check,DSL,67.87,4867.32,40,28.58,0,1,1,0,0
CUST686099,36,Female,South,0,1,41,Two Year,Electronic Check,DSL,83.58,3410.48,45,4.48,1,0,0,1,0
CUST849411,44,Male,North,0,0,16,Two Year,Mailed Check,Fiber Optic,20.0,372.53,54,45.96,1,1,0,1,0
CUST809686,70,Male,South,1,0,18,Month-to-Month,Bank Transfer,DSL,64.68,1192.77,43,2.17,3,1,0,0,0
CUST228576,51,Male,East,0,1,20,Two Year,Credit Card,None,21.72,413.56,46,,3,0,1,1,0
CUST913731,28,Male,North,0,1,32,Month-to-Month,Electronic Check,Fiber Optic,65.62,2058.91,40,4.63,2,1,0,0,0
CUST018426,71,Female,South,1,0,18,Month-to-Month,Bank Transfer,None,103.61,1934.38,39,2.7,2,1,1,0,0
CUST040502,62,Other,West,1,1,34,Month-to-Month,Bank Transfer,Fiber Optic,54.14,1838.58,47,8.75,1,1,0,0,0
CUST626442,64,Male,North,1,0,11,Two Year,Credit Card,Fiber Optic,66.97,679.39,48,5.17,1,1,1,1,0
CUST088379,29,Female,North,0,0,15,Two Year,Mailed Check,DSL,71.99,1057.83,38,2.26,1,0,0,1,0
CUST477845,71,Other,South,1,1,59,One Year,Bank Transfer,Fiber Optic,73.56,4252.78,43,22.31,0,0,1,0,0
CUST539972,38,Male,West,0,0,11,Month-to-Month,Credit Card,DSL,68.7,625.13,45,8.51,0,0,0,1,1
CUST094502,71,Female,North,1,1,72,One Year,Credit Card,DSL,20.0,1487.73,49,1.39,2,0,1,0,0
CUST101062,28,Female,South,0,0,5,Two Year,Electronic Check,DSL,69.62,304.08,38,0.94,1,0,1,0,0
CUST662610,56,Female,North,0,0,8,Month-to-Month,Bank Transfer,Fiber Optic,49.14,332.16,39,5.8,3,0,1,1,0
CUST820842,45,Male,North,0,1,18,Month-to-Month,Mailed Check,DSL,36.48,628.38,45,28.63,2,1,0,1,0
CUST850454,22,Female,North,0,1,47,One Year,Mailed Check,Fiber Optic,69.98,3272.28,41,8.51,1,1,0,0,0
CUST717238,34,Male,West,0,0,39,Month-to-Month,Bank Transfer,Fiber Optic,68.48,2640.98,35,1.8,1,0,0,0,1
CUST102631,73,Female,East,1,1,5,Month-to-Month,Mailed Check,DSL,20.71,58.25,57,3.4,3,1,1,1,1
CUST401241,37,Male,East,0,1,8,One Year,Credit Card,Fiber Optic,55.02,438.06,43,0.61,1,0,0,0,0
CUST259710,58,Female,West,0,0,25,One Year,Credit Card,Fiber Optic,98.54,2451.61,49,21.39,4,0,1,0,0
CUST388079,63,Male,West,1,0,10,Two Year,Bank Transfer,None,33.55,420.21,46,35.04,0,1,1,0,0
CUST696905,75,Male,South,1,1,16,Month-to-Month,Mailed Check,DSL,69.18,,47,0.97,1,1,0,1,0
CUST627415,29,Female,North,0,1,20,One Year,Credit Card,Fiber Optic,34.86,695.17,46,2.28,0,1,0,0,0
CUST101540,23,Male,West,0,0,27,Month-to-Month,Bank Transfer,Fiber Optic,106.01,2816.54,43,2.25,5,1,0,1,0
CUST355526,34,Female,South,0,0,8,Month-to-Month,Credit Card,None,82.45,691.98,40,19.54,1,0,0,0,0
CUST917967,68,Other,East,1,0,5,One Year,Bank Transfer,Fiber Optic,44.27,304.6,36,21.94,0,0,0,1,0
CUST538019,36,Female,East,0,0,15,Month-to-Month,Electronic Check,Fiber Optic,70.34,1050.36,38,,1,1,1,1,0
CUST267588,43,Male,East,0,1,2,Month-to-Month,Electronic Check,DSL,30.74,29.98,46,41.81,3,0,1,1,0
CUST165284,65,Female,East,1,1,22,Two Year,Bank Transfer,DSL,20.0,449.03,37,3.6,0,1,1,0,0
CUST630882,61,Female,South,1,0,54,Month-to-Month,Electronic Check,DSL,62.63,3405.78,48,8.94,1,0,0,1,1
CUST287519,61,Female,North,1,1,3,Two Year,Electronic Check,Fiber Optic,46.06,282.72,47,67.16,0,1,1,0,0
CUST275067,69,Male,South,1,1,3,Month-to-Month,Mailed Check,Fiber Optic,69.96,202.41,45,21.06,0,1,0,0,1
CUST017491,49,Female,North,0,1,2,Month-to-Month,Electronic Check,DSL,23.1,29.15,41,8.01,0,1,0,0,0
CUST415569,23,Female,East,0,1,56,Month-to-Month,Mailed Check,Fiber Optic,51.09,2803.46,43,1.38,2,1,1,0,1
CUST982025,72,Male,West,1,1,2,Month-to-Month,Electronic Check,DSL,103.27,191.57,55,28.16,6,0,0,0,0
CUST255547,75,Male,West,1,1,72,Two Year,Electronic Check,Fiber Optic,100.77,7234.24,38,9.37,1,1,1,0,0
CUST722063,53,Male,West,0,0,13,One Year,Credit Card,Fiber Optic,106.82,1416.05,37,4.42,0,1,0,0,0
CUST196632,55,Female,North,0,1,11,Month-to-Month,Bank Transfer,None,120.0,1306.52,27,7.2,1,0,1,1,0
CUST441989,28,Female,East,0,1,2,One Year,Electronic Check,DSL,54.9,58.82,46,4.47,1,1,1,0,0
CUST391892,50,Female,South,0,0,26,Two Year,Bank Transfer,Fiber Optic,20.0,467.11,39,9.61,2,0,1,0,0
CUST626236,41,Male,West,0,0,26,Month-to-Month,Bank Transfer,None,92.6,,51,3.82,3,0,1,0,0
CUST831758,40,Male,North,0,0,20,Month-to-Month,Credit Card,Fiber Optic,37.09,779.5,36,7.09,0,0,0,0,0
CUST906351,32,Other,West,0,1,11,Month-to-Month,Bank Transfer,DSL,116.49,1290.3,54,6.67,2,0,0,0,1
CUST855920,44,Other,South,0,1,13,Two Year,Bank Transfer,Fiber Optic,67.07,895.43,35,11.49,3,1,1,0,0
CUST214406,28,Female,East,0,1,11,Month-to-Month,Electronic Check,Fiber Optic,105.89,1165.49,50,0.17,2,1,0,0,1
CUST523505,74,Female,South,1,0,16,Month-to-Month,Credit Card,DSL,61.14,998.13,43,10.96,0,1,0,1,1
CUST658430,68,Male,East,1,1,12,One Year,Bank Transfer,DSL,48.01,558.5,41,10.79,3,0,1,1,0
CUST711831,67,Female,East,1,0,33,One Year,Electronic Check,Fiber Optic,83.19,2702.07,39,5.98,1,0,1,0,0
CUST986426,34,Male,East,0,1,10,Two Year,Credit Card,Fiber Optic,77.23,730.35,56,3.4,1,1,1,1,0
CUST522310,68,Male,West,1,0,12,Month-to-Month,Electronic Check,None,36.37,391.94,44,21.93,3,0,0,1,1
CUST263975,70,Female,South,1,1,17,One Year,Credit Card,DSL,64.13,1153.49,45,5.07,2,1,0,1,0
CUST064199,31,Male,West,0,1,1,Two Year,Credit Card,Fiber Optic,50.6,99.47,42,4.48,1,0,1,0,0
CUST265813,44,Male,South,0,1,20,Month-to-Month,Mailed Check,DSL,70.11,1380.77,48,7.46,0,1,1,0,1
CUST072007,35,Male,North,0,1,8,Month-to-Month,Mailed Check,None,64.13,,51,3.91,3,0,0,1,1
CUST607041,45,Male,North,0,1,1,One Year,Mailed Check,DSL,68.41,103.28,43,21.32,3,0,0,1,0
CUST271159,68,Female,South,1,0,72,Two Year,Bank Transfer,DSL,65.39,4678.36,45,9.99,1,0,0,0,0
CUST347016,64,Male,South,1,1,11,Month-to-Month,Electronic Check,DSL,56.19,611.88,47,16.85,2,1,0,0,1
CUST655633,64,Male,South,1,1,16,Month-to-Month,Credit Card,Fiber Optic,73.99,1136.37,38,16.42,1,1,1,1,0
CUST272176,21,Male,South,0,0,52,Two Year,Electronic Check,DSL,46.04,,47,18.63,0,1,1,0,0
CUST117374,24,Male,East,0,1,5,One Year,Bank Transfer,Fiber Optic,106.21,564.65,46,24.41,1,0,0,1,0
CUST766191,62,Male,West,1,1,56,Two Year,Mailed Check,Fiber Optic,64.6,3620.95,42,30.23,2,1,0,1,0
CUST207376,52,Female,East,0,1,8,Two Year,Mailed Check,Fiber Optic,86.06,689.89,42,5.81,1,1,0,0,0
CUST485629,65,Male,West,1,1,26,Month-to-Month,Electronic Check,DSL,51.64,1399.38,47,7.04,0,0,1,0,1
CUST005811,26,Female,West,0,1,34,Two Year,Electronic Check,DSL,54.39,1827.83,53,0.62,0,1,1,1,0
CUST412963,25,Other,West,0,1,70,Month-to-Month,Credit Card,DSL,88.05,6199.57,51,31.2,3,1,0,1,0
CUST571327,69,Female,East,1,1,28,Two Year,Electronic Check,Fiber Optic,83.99,2310.5,49,10.62,5,1,0,0,0
CUST762522,62,Male,South,1,1,18,Two Year,Credit Card,Fiber Optic,61.93,1093.91,47,14.95,1,1,0,0,0
CUST728439,34,Male,East,0,1,25,One Year,Credit Card,DSL,20.38,473.29,43,6.87,1,0,1,1,0
CUST163674,34,Female,East,0,0,6,One Year,Mailed Check,Fiber Optic,51.9,271.77,39,7.71,1,1,0,0,1
CUST574762,66,Female,West,1,0,35,Month-to-Month,Electronic Check,DSL,62.79,2286.64,50,9.4,4,1,0,1,0
CUST683098,50,Female,North,0,0,6,Month-to-Month,Mailed Check,Fiber Optic,47.94,224.12,32,19.04,4,1,1,0,1
CUST067117,49,Female,North,0,1,24,Month-to-Month,Credit Card,None,33.2,761.74,58,11.39,1,1,0,1,0
CUST108727,25,Female,East,0,1,31,Two Year,Mailed Check,DSL,86.35,2574.49,46,20.01,2,0,1,1,0
CUST358241,36,Female,West,0,1,68,Month-to-Month,Mailed Check,Fiber Optic,60.49,4086.91,45,2.93,2,1,0,0,1
CUST586071,55,Female,East,0,1,17,Month-to-Month,Credit Card,Fiber Optic,110.22,1864.7,51,2.77,0,0,0,1,0
CUST843858,20,Male,East,0,0,44,Two Year,Bank Transfer,Fiber Optic,60.81,2717.93,37,2.78,2,1,0,1,0
CUST380264,22,Other,South,0,1,5,Month-to-Month,Bank Transfer,Fiber Optic,69.44,322.08,48,0.06,5,0,0,0,0
CUST052507,30,Female,West,0,1,5,Two Year,Electronic Check,Fiber Optic,50.28,193.21,49,2.37,0,0,0,1,0
CUST188954,64,Male,North,1,0,22,Month-to-Month,Mailed Check,DSL,102.78,2235.83,35,1.52,1,1,1,1,0
CUST501796,63,Female,North,1,0,27,Month-to-Month,Electronic Check,Fiber Optic,57.44,1564.06,48,7.26,2,1,0,0,0
CUST750868,48,Female,North,0,1,30,Month-to-Month,Mailed Check,Fiber Optic,59.93,1835.75,43,1.63,1,0,0,0,0
CUST330515,72,Female,East,1,0,41,Two Year,Electronic Check,None,41.19,1657.07,42,6.45,1,1,1,0,0
CUST988752,33,Female,West,0,1,10,Month-to-Month,Electronic Check,Fiber Optic,74.49,697.66,50,91.29,3,0,1,0,1
CUST585504,67,Male,South,1,0,29,Month-to-Month,Credit Card,DSL,56.75,1626.72,43,8.4,0,0,1,1,1
CUST886930,49,Other,North,0,1,6,One Year,Bank Transfer,Fiber Optic,40.77,261.76,50,31.03,1,1,1,0,0
CUST809453,39,Female,West,0,0,7,Two Year,Bank Transfer,Fiber Optic,63.79,486.38,48,14.52,0,0,0,0,0
CUST882651,46,Female,North,0,0,2,Month-to-Month,Bank Transfer,Fiber Optic,83.11,115.03,52,26.97,4,1,0,1,0
CUST005540,39,Male,South,0,1,41,One Year,Credit Card,Fiber Optic,106.2,4318.31,37,11.79,1,0,0,0,0
CUST464716,60,Male,West,1,1,21,One Year,Bank Transfer,None,70.9,1383.56,46,19.93,2,0,1,0,0
CUST567338,20,Female,East,0,1,8,One Year,Credit Card,DSL,478.07,3721.79,28,4.33,4,0,0,0,0
CUST560471,71,Male,East,1,0,24,Month-to-Month,Mailed Check,DSL,76.42,1778.6,51,5.58,1,0,1,0,0
CUST616875,27,Male,North,0,0,13,Month-to-Month,Credit Card,Fiber Optic,61.49,749.9,42,38.7,3,0,0,1,1
CUST076495,59,Female,North,0,1,54,Month-to-Month,Electronic Check,Fiber Optic,66.41,3561.92,54,3.74,4,1,0,0,0
CUST340762,38,Female,West,0,0,22,One Year,Electronic Check,Fiber Optic,64.95,1443.87,45,6.57,1,1,1,0,0
CUST752370,33,Male,South,0,0,1,Month-to-Month,Mailed Check,Fiber Optic,76.53,72.25,48,12.64,0,0,0,0,0
CUST891036,29,Male,North,0,1,72,One Year,Mailed Check,Fiber Optic,79.88,5765.17,63,5.98,2,0,1,1,0
CUST346023,19,Male,West,0,0,2,Month-to-Month,Electronic Check,DSL,63.76,172.75,32,0.25,2,1,1,0,1
CUST453526,58,Female,South,0,0,35,Month-to-Month,Bank Transfer,Fiber Optic,120.0,4212.31,45,18.86,2,1,0,0,0
CUST932356,41,Male,North,0,0,17,One Year,Bank Transfer,DSL,87.96,1485.41,39,4.91,1,0,1,1,0
CUST839044,52,Male,North,0,1,8,Two Year,Bank Transfer,Fiber Optic,20.0,183.0,36,3.1,1,0,0,0,0
CUST515568,73,Female,West,1,0,33,One Year,Mailed Check,None,56.33,1764.2,60,8.45,1,0,0,0,0
CUST110188,47,Other,North,0,1,4,Month-to-Month,Electronic Check,DSL,64.52,245.19,47,0.1,0,0,1,0,0
CUST069175,74,Female,East,1,0,58,Month-to-Month,Credit Card,DSL,80.23,4685.42,54,23.93,3,0,1,1,0
CUST232839,47,Male,South,0,1,8,One Year,Mailed Check,DSL,110.85,879.52,49,3.64,3,1,1,1,0
CUST459524,64,Male,South,1,0,13,One Year,Electronic Check,DSL,47.01,622.59,32,30.73,2,1,1,1,0
CUST248115,52,Female,East,0,1,30,One Year,Bank Transfer,DSL,93.77,2803.19,66,13.59,5,0,1,0,0
CUST625647,36,Male,West,0,1,1,Month-to-Month,Bank Transfer,Fiber Optic,70.09,100.46,45,,1,0,0,1,0
CUST140349,67,Female,East,1,1,19,Two Year,Bank Transfer,Fiber Optic,73.23,1435.74,43,19.69,4,1,0,1,1
CUST125361,25,Male,East,0,1,67,Two Year,Electronic Check,DSL,94.86,6250.41,55,59.99,2,1,1,0,0
CUST005214,43,Male,South,0,1,34,Month-to-Month,Bank Transfer,Fiber Optic,23.41,762.76,40,3.47,3,0,1,1,0
CUST199209,66,Female,West,1,0,14,One Year,Electronic Check,None,78.37,996.0,33,5.26,0,0,0,0,0
CUST336265,57,Female,North,0,1,32,Month-to-Month,Mailed Check,DSL,106.31,3203.9,48,7.95,3,0,0,1,0
CUST699972,24,Female,East,0,1,72,Month-to-Month,Credit Card,Fiber Optic,38.55,2804.91,43,9.3,1,0,0,1,1
CUST928019,47,Male,East,0,1,6,Month-to-Month,Bank Transfer,DSL,65.06,430.02,42,9.66,1,0,1,1,0
CUST652920,24,Male,West,0,0,22,One Year,Mailed Check,DSL,81.96,1777.8,52,9.55,2,0,1,0,0
CUST475307,20,Female,East,0,1,8,Month-to-Month,Mailed Check,Fiber Optic,20.0,125.42,38,21.14,3,1,1,0,0
CUST016689,18,Female,West,0,1,57,Two Year,Electronic Check,DSL,73.4,4175.01,47,6.22,1,1,0,0,0
CUST239633,53,Male,North,0,1,38,Month-to-Month,Mailed Check,DSL,58.48,2362.27,37,0.13,3,0,1,1,0
CUST008318,42,Male,West,0,0,48,Month-to-Month,Electronic Check,DSL,100.05,4749.92,44,25.02,0,0,1,1,0
CUST432608,54,Male,North,0,0,72,Month-to-Month,Electronic Check,None,46.51,3281.47,41,13.03,2,0,0,0,0
CUST662597,18,Other,West,0,1,7,One Year,Mailed Check,DSL,63.95,477.62,42,2.52,3,0,0,0,0
CUST769043,32,Female,East,0,1,1,Month-to-Month,Electronic Check,Fiber Optic,44.88,77.54,37,0.36,2,1,0,0,1
CUST545473,54,Female,North,0,1,10,Month-to-Month,Electronic Check,Fiber Optic,62.02,639.52,34,4.55,2,1,1,0,0
CUST448807,30,Male,East,0,1,15,Month-to-Month,Electronic Check,DSL,47.06,709.6,44,1.59,0,1,0,0,1
CUST662168,57,Other,North,0,1,29,Month-to-Month,Mailed Check,DSL,55.36,1589.81,49,27.26,4,1,1,1,0
CUST618770,25,Male,West,0,1,47,Month-to-Month,Credit Card,DSL,36.34,1633.04,51,3.91,3,1,0,1,0
CUST083577,22,Female,West,0,1,12,Month-to-Month,Electronic Check,DSL,47.6,664.2,43,14.68,2,1,0,0,0
CUST096758,26,Female,West,0,1,19,Month-to-Month,Bank Transfer,DSL,46.23,974.86,39,12.87,0,1,0,0,0
CUST113218,18,Male,South,0,0,46,One Year,Mailed Check,DSL,53.53,2437.63,38,15.02,1,0,1,0,0
CUST089614,53,Male,South,0,0,7,Month-to-Month,Mailed Check,DSL,62.09,504.96,46,9.06,0,1,1,0,0
CUST556916,52,Male,North,0,1,7,One Year,Electronic Check,DSL,20.0,157.12,41,,3,1,0,0,0
CUST217846,19,Male,South,0,1,26,Month-to-Month,Mailed Check,Fiber Optic,68.57,1694.62,54,8.62,3,1,0,0,0
CUST392128,57,Female,West,0,0,17,Month-to-Month,Bank Transfer,DSL,95.98,1547.96,47,5.69,0,0,1,0,0
CUST054664,40,Female,South,0,0,72,Two Year,Credit Card,None,83.85,6075.14,39,23.46,2,1,0,1,0
CUST002888,26,Female,South,0,1,13,One Year,Mailed Check,DSL,43.33,,53,7.37,1,0,0,1,0
CUST862651,51,Female,East,0,0,42,Two Year,Mailed Check,Fiber Optic,90.57,3821.63,44,10.07,2,1,1,1,0
CUST907574,63,Female,North,1,1,26,Month-to-Month,Mailed Check,None,44.78,1177.05,53,7.51,2,0,1,1,1
CUST460862,31,Male,North,0,1,1,Two Year,Electronic Check,DSL,72.32,28.35,49,17.93,1,0,1,1,0
CUST867030,21,Male,North,0,0,2,One Year,Bank Transfer,Fiber Optic,20.0,0.0,50,9.31,4,0,1,0,0
CUST023129,47,Other,South,0,1,6,Two Year,Credit Card,Fiber Optic,80.24,519.8,49,7.64,0,1,0,1,0
CUST546351,48,Male,West,0,1,4,Two Year,Bank Transfer,None,65.13,262.9,43,3.58,0,0,0,0,0
CUST415202,55,Female,East,0,1,11,Month-to-Month,Bank Transfer,Fiber Optic,68.47,747.21,39,29.1,2,0,0,1,1
CUST373406,28,Male,North,0,0,25,Month-to-Month,Mailed Check,DSL,65.44,1698.61,32,23.87,4,0,0,0,1
CUST149592,52,Female,South,0,0,27,One Year,Credit Card,Fiber Optic,111.71,3100.64,53,,0,0,0,0,0
CUST636786,25,Female,West,0,1,26,Month-to-Month,Bank Transfer,Fiber Optic,86.84,2287.09,39,12.94,1,1,0,0,0
CUST460582,20,Male,East,0,0,3,Two Year,Credit Card,DSL,82.9,202.11,48,8.51,1,0,1,1,0
CUST462009,31,Male,East,0,0,27,Month-to-Month,Electronic Check,Fiber Optic,78.88,2132.45,55,2.33,1,1,1,0,0
CUST936679,30,Female,North,0,0,15,Two Year,Mailed Check,Fiber Optic,115.14,1705.97,44,5.66,0,1,0,0,0
CUST574563,62,Male,North,1,0,70,Month-to-Month,Electronic Check,DSL,58.7,4102.13,55,23.03,1,0,1,0,0
CUST499673,49,Male,West,0,0,72,Month-to-Month,Credit Card,None,30.28,2120.4,45,19.16,2,0,0,0,1
CUST802073,51,Female,South,0,0,43,Two Year,Mailed Check,DSL,107.92,4703.4,40,1.3,0,1,1,0,0
CUST192265,62,Male,West,1,1,36,Month-to-Month,Electronic Check,Fiber Optic,53.12,1888.69,43,0.94,2,0,0,0,0
CUST721276,36,Female,North,0,1,3,Month-to-Month,Mailed Check,DSL,77.39,312.37,38,23.05,0,0,0,1,0
CUST819932,55,Female,West,0,0,2,Month-to-Month,Electronic Check,None,78.03,149.71,36,27.55,2,1,1,1,0
CUST639977,33,Male,South,0,1,55,Two Year,Bank Transfer,Fiber Optic,46.65,2541.81,47,4.18,2,1,0,1,0
CUST489091,19,Female,East,0,0,16,One Year,Mailed Check,Fiber Optic,29.66,441.05,53,5.16,0,0,0,1,0
CUST721224,57,Female,East,0,1,18,Two Year,Credit Card,None,91.65,1616.7,42,4.91,2,0,1,1,0
CUST507292,34,Male,East,0,0,56,One Year,Mailed Check,DSL,96.71,5426.69,41,1.63,3,1,1,1,0
CUST091341,72,Male,East,1,0,29,Month-to-Month,Credit Card,DSL,80.83,2341.37,35,16.4,5,0,0,0,1
CUST235858,51,Male,North,0,1,5,Month-to-Month,Electronic Check,Fiber Optic,75.05,415.36,41,5.55,1,1,1,1,0
CUST660677,59,Male,North,0,0,7,Month-to-Month,Electronic Check,Fiber Optic,30.04,171.62,37,21.71,2,0,1,1,0
CUST808551,33,Male,South,0,1,1,One Year,Credit Card,Fiber Optic,56.7,68.29,45,25.3,3,1,0,0,0
CUST179889,55,Male,South,0,0,37,One Year,Electronic Check,Fiber Optic,95.34,3588.21,41,29.27,0,0,0,0,0
CUST634487,19,Male,South,0,0,19,Month-to-Month,Mailed Check,Fiber Optic,45.49,933.47,29,20.44,1,0,1,0,0
CUST096923,19,Female,South,0,1,72,Month-to-Month,Electronic Check,DSL,68.32,4882.65,40,18.67,3,0,1,0,0
CUST964487,43,Female,West,0,1,37,Month-to-Month,Credit Card,None,76.53,2814.38,45,7.16,1,0,0,0,1
CUST086139,30,Female,South,0,0,3,Month-to-Month,Credit Card,Fiber Optic,77.87,202.51,51,0.33,1,0,1,0,1
CUST139338,73,Female,East,1,0,5,Month-to-Month,Bank Transfer,None,39.39,153.78,40,1.43,2,1,1,1,1
CUST530413,64,Female,East,1,0,20,Month-to-Month,Credit Card,None,62.06,1274.68,57,9.08,1,0,1,1,0
CUST514636,48,Female,East,0,1,72,Month-to-Month,Electronic Check,DSL,86.15,6146.33,52,5.36,1,0,0,0,0
CUST326982,51,Female,West,0,1,8,Two Year,Credit Card,Fiber Optic,111.48,999.86,47,21.2,1,0,0,1,0
CUST002133,56,Male,South,0,0,52,Month-to-Month,Electronic Check,DSL,59.6,3111.09,47,9.94,2,1,0,1,0
CUST918064,20,Female,East,0,1,11,Two Year,Electronic Check,Fiber Optic,75.28,819.13,44,1.25,2,1,1,1,0
CUST216018,25,Male,East,0,0,9,Month-to-Month,Bank Transfer,Fiber Optic,36.01,424.72,36,7.81,1,0,1,1,1
CUST822896,40,Male,East,0,0,69,One Year,Electronic Check,DSL,58.93,,47,20.71,1,0,1,0,0
CUST797002,31,Female,East,0,0,1,Month-to-Month,Credit Card,None,52.5,13.67,49,23.86,1,0,0,1,1
CUST528520,73,Male,North,1,1,32,One Year,Credit Card,Fiber Optic,113.45,3567.75,59,2.18,2,1,0,1,0
CUST311538,72,Male,South,1,0,1,Month-to-Month,Credit Card,None,83.33,82.14,33,1.27,0,0,0,0,0
CUST876466,44,Female,South,0,1,48,Month-to-Month,Electronic Check,DSL,67.34,3200.15,52,5.87,3,1,1,0,0
CUST808059,71,Female,West,1,1,53,Two Year,Credit Card,None,20.0,994.92,43,0.81,0,1,0,0,0
CUST080074,46,Female,North,0,0,67,One Year,Mailed Check,Fiber Optic,72.71,4812.39,30,15.55,1,1,0,0,0
CUST784583,56,Female,West,0,0,6,Month-to-Month,Mailed Check,Fiber Optic,72.96,454.33,48,7.12,1,1,0,1,1
CUST028844,70,Male,East,1,0,3,Month-to-Month,Credit Card,Fiber Optic,59.33,209.67,43,2.65,2,1,1,0,1
CUST416636,56,Male,West,0,1,21,Month-to-Month,Electronic Check,Fiber Optic,66.17,1320.5,48,1.3,0,0,0,1,0
CUST037692,18,Female,East,0,1,9,One Year,Credit Card,Fiber Optic,110.04,980.66,36,31.47,2,1,0,0,1
CUST216908,34,Male,East,0,0,27,One Year,Mailed Check,DSL,88.72,2374.73,41,0.53,3,1,1,0,0
CUST989113,58,Female,South,0,0,21,Month-to-Month,Electronic Check,Fiber Optic,42.87,867.42,45,1.24,5,0,1,1,0
CUST073354,47,Male,South,0,0,4,Month-to-Month,Credit Card,Fiber Optic,113.81,535.75,45,3.2,3,0,0,0,0
CUST965758,70,Male,South,1,0,40,Month-to-Month,Electronic Check,Fiber Optic,45.14,1803.1,44,1.19,4,0,1,0,0
CUST992572,30,Female,South,0,1,48,Month-to-Month,Credit Card,DSL,105.4,5067.62,57,12.4,1,1,1,1,0
CUST472291,38,Female,South,0,0,72,One Year,Bank Transfer,DSL,46.9,3410.78,39,2.95,2,1,0,1,0
CUST506975,36,Female,North,0,0,15,One Year,Electronic Check,DSL,61.22,922.34,42,7.85,0,0,0,0,0
CUST760406,70,Female,South,1,1,12,One Year,Mailed Check,Fiber Optic,20.0,239.02,40,23.61,2,0,1,1,0
CUST734347,36,Male,West,0,0,6,Month-to-Month,Mailed Check,DSL,78.18,510.4,58,20.9,0,1,1,0,1
CUST899857,74,Male,East,1,1,5,Two Year,Mailed Check,DSL,20.0,71.05,41,1.9,1,1,0,0,1
CUST313404,42,Male,South,0,0,11,Month-to-Month,Mailed Check,Fiber Optic,70.18,749.45,49,1.12,0,1,1,0,0
CUST324202,39,Male,North,0,1,72,One Year,Credit Card,DSL,54.13,3847.94,38,13.1,5,1,0,1,0
CUST360924,48,Male,West,0,0,2,Two Year,Credit Card,None,54.41,179.48,53,2.83,1,0,1,0,0
CUST123047,34,Female,West,0,1,9,One Year,Electronic Check,Fiber Optic,74.85,701.42,42,18.25,2,0,0,0,0
CUST373931,72,Male,East,1,0,2,Month-to-Month,Bank Transfer,None,85.49,182.62,39,6.84,0,1,1,1,1
CUST850503,40,Female,West,0,1,9,Month-to-Month,Bank Transfer,DSL,97.72,957.36,45,2.01,1,0,0,1,1
CUST581416,49,Female,West,0,0,2,Two Year,Electronic Check,DSL,35.76,10.28,41,43.9,5,1,0,0,1
CUST019697,27,Male,West,0,1,21,Month-to-Month,Mailed Check,DSL,57.22,1197.47,56,0.69,2,1,0,0,0
CUST422264,27,Male,West,0,0,17,One Year,Bank Transfer,Fiber Optic,63.81,1010.45,26,1.59,2,0,0,0,0
CUST993293,53,Male,North,0,1,5,Month-to-Month,Bank Transfer,DSL,80.07,329.99,50,20.06,2,1,0,0,0
CUST344726,25,Female,East,0,1,5,Month-to-Month,Electronic Check,DSL,79.56,454.15,48,7.23,4,1,1,1,0
CUST259320,71,Male,South,1,1,29,Month-to-Month,Mailed Check,None,43.88,1357.08,38,33.38,2,0,0,0,0
CUST704533,69,Male,West,1,1,14,Month-to-Month,Credit Card,DSL,95.05,1309.84,45,1.44,1,1,0,1,1
CUST269473,37,Female,North,0,0,1,Two Year,Credit Card,Fiber Optic,75.25,54.83,38,2.05,2,0,0,1,0
CUST533133,49,Male,East,0,0,72,Two Year,Bank Transfer,Fiber Optic,109.72,7878.09,41,0.02,1,1,0,1,0
CUST879965,67,Female,South,1,1,15,One Year,Credit Card,DSL,72.93,1178.28,45,2.94,0,1,0,0,1
